Nomber;Name;Brand;Min;Price;Weight;Volume
MB939236;HZ-SCHLAUCH;MITSUBISHI;1;1324.22;0.1;0.455
MB939237;HZ-SCHLAUCH;MITSUBISHI;1;1007.33;0.036;0.165
MB939238;HZ-SCHLAUCH;MITSUBISHI;1;2225.07;0.079;0.36
MB939239;HZ-SCHLAUCH;MITSUBISHI;1;1189.39;0.075;0.34
MB939949;GEWINDEEINSATZ;MITSUBISHI;1;173.47;0.002;0.006
MB941190;SISCHRABDECK.SW;MITSUBISHI;1;377.86;0.013;25.0
MB941920;RSL-OESE BR;MITSUBISHI;1;1210.86;0.011;0.03
MB941989;ABDECK-KAPPE;MITSUBISHI;1;113.36;0.006;0.015
MB942484;Gierwinkelsensor;MITSUBISHI;1;27623.96;0.143;0.39
MB942532;Tankgeber;MITSUBISHI;1;8097.31;0.396;1.08
MB942836;CLIP;MITSUBISHI;1;173.47;0.004;0.012
MB943716;SCHALTER;MITSUBISHI;1;3390.41;0.055;0.25
MB944191;WISCHARM-KAPPE;MITSUBISHI;1;416.5;0.008;0.035
MB944196;SW-DUES-HALTER;MITSUBISHI;1;598.56;0.009;0.024
MB944205;WA-TANKDECKEL;MITSUBISHI;1;340.07;0.013;0.06
MB944304;KD-RUECKLEUCHTE;MITSUBISHI;1;34932.92;3.542;15.0
MB944349;LUFTLEITGRILL;MITSUBISHI;1;11579.61;1.053;4.785
MB944355;BEL-BLENDE;MITSUBISHI;1;13850.19;0.66;3.0
MB944441;ZIERLEISTE VL;MITSUBISHI;1;665.54;0.032;0.145
MB944442;ZIERLEISTE VR;MITSUBISHI;1;665.54;0.031;0.084
MB944479;TUERFENST-GU HI;MITSUBISHI;1;9643.09;0.925;2.523
MB944509;SW FENST-GU L/R;MITSUBISHI;1;7871.46;0.671;1.83
MB944525;SCHARNIER-ABD;MITSUBISHI;1;695.6;0.007;0.03
MB944535;Schutzrahmen;MITSUBISHI;1;2051.59;0.097;0.264
MB944695;LUFTLEITGRILL;MITSUBISHI;1;11579.61;1.54;10.0
MB944771;Steinschlagschutz L;MITSUBISHI;1;718.79;0.034;0.093
MB944772;Steinschlagschutz R;MITSUBISHI;1;718.79;0.032;0.087
MB944820;Clip;MITSUBISHI;1;188.93;0.002;0.006
MB944821;Clip;MITSUBISHI;1;188.93;0.004;0.012
MB944823;CLIP;MITSUBISHI;1;256.77;0.011;0.03
MB944824;DISTANZSTUECK;MITSUBISHI;1;264.5;0.07;0.192
MB944825;Emblem 3 Diamanten;MITSUBISHI;1;1271.83;0.011;0.03
MB944890;Frontscheibe;MITSUBISHI;1;15882.9;22.0;40.0
MB945001;RADHAUS INN HL;MITSUBISHI;1;44879.16;7.15;26.0
MB945002;RADHAUS INN HR;MITSUBISHI;1;44879.16;7.26;26.4
MB945005;Heckblech;MITSUBISHI;1;13924.91;4.4;16.0
MB945006;HECKTUER;MITSUBISHI;1;46282.39;21.615;78.6
MB945007;Tuer HL;MITSUBISHI;1;51621.34;14.625;53.18
MB945008;Tuer HR;MITSUBISHI;1;51621.34;14.735;53.58
MB945183;Tuer HL;MITSUBISHI;1;40422.16;14.3;52.0
MB945184;Tuer HR;MITSUBISHI;1;42721.08;14.3;52.0
MB945277;Hecktuer;MITSUBISHI;1;93238.91;27.715;100.78
MB945387;HECKTUER;MITSUBISHI;1;60298.32;19.25;70.0
MB945398;SEIT-TEIL I/UR;MITSUBISHI;1;64252.95;10.23;37.2
MB945669;Frontblechteil O.;MITSUBISHI;1;6682.92;1.348;4.9
MB945783;KOTFLVERKL.VL S;MITSUBISHI;1;25268.36;1.65;7.5
MB945785;SEITTEILVERKL.L;MITSUBISHI;1;48133.89;2.195;10.0
MB945898;Tankgeber;MITSUBISHI;1;17179.63;0.638;1.74
MB946378;GEW-BUCHSE;MITSUBISHI;1;273.09;0.006;0.015
MB946501;FUSSTUETZE;MITSUBISHI;1;1210.86;0.084;15.0
MB946502;MUTTER-KAPPE;MITSUBISHI;1;294.56;0.004;0.012
MB946604;O-Ring;MITSUBISHI;1;81.58;0.001;0.003
MB946605;O-Ring;MITSUBISHI;1;81.58;0.003;0.009
MB946606;AC O-RING;MITSUBISHI;1;158.87;0.002;0.006
MB946607;O-Ring;MITSUBISHI;1;81.58;0.003;0.009
MB947235;FUSSTUETZE;MITSUBISHI;1;408.77;0.075;15.0
MB947379;BIRNE;MITSUBISHI;1;226.71;0.003;0.03
MB947436;BEL-BLENDE;MITSUBISHI;1;25958.81;2.42;10.0
MB947719;KONS-BOX;MITSUBISHI;1;4343.64;0.275;3.0
MB948996;HA-QUERTRAEGER;MITSUBISHI;1;132442.48;6.765;50.0
MB949744;Buchse;MITSUBISHI;1;439.69;0.011;0.03
MB950099;BR-LEITUNG VR;MITSUBISHI;1;598.56;0.031;15.0
MB950126;Hauptbremsleitung HL;MITSUBISHI;1;2050.74;0.011;15.0
MB950259;O-Ring;MITSUBISHI;1;165.74;0.002;0.006
MB950343;ABS-Sensor VL;MITSUBISHI;1;11821.79;0.154;0.42
MB950344;ABS-Sensor VR;MITSUBISHI;1;11821.79;0.154;0.42
MB950345;ABS-Sensor HL;MITSUBISHI;1;14322.52;0.165;0.45
MB950527;Bremsleitung VR;MITSUBISHI;1;2376.21;0.209;15.0
MB950667;CLIP;MITSUBISHI;1;847.6;0.001;0.003
MB950940;BR-LEITUNG HL;MITSUBISHI;1;3118.18;0.03;0.135
MB950941;BR-LEITUNG HR;MITSUBISHI;1;4373.7;0.031;0.084
MB951470;QUERTRAEGER V;MITSUBISHI;1;57745.21;9.383;50.0
MB951685;SCHALTH-BALG;MITSUBISHI;1;1452.17;0.114;0.312
MB952023;Frontscheibe;MITSUBISHI;1;18374.18;17.6;40.0
MB952024;Frontscheibe;MITSUBISHI;1;20034.18;17.71;40.0
MB952101;Clip;MITSUBISHI;1;188.93;0.002;0.006
MB952103;Wasserbehaelter;MITSUBISHI;1;3852.43;0.344;1.0
MB952292;SCHL-SCHELLE;MITSUBISHI;1;249.9;0.003;0.009
MB952475;CLIP;MITSUBISHI;1;279.96;0.011;0.03
MB952637;SPIEG-ECKE L;MITSUBISHI;1;2119.44;0.068;0.186
MB952638;SPIEG-ECKE R;MITSUBISHI;1;2119.44;0.068;0.31
MB952652;Distanzstueck;MITSUBISHI;1;424.23;0.066;0.18
MB952795;SF-ABDICHTUNG;MITSUBISHI;1;741.12;0.022;0.06
MB952830;SCHLAUCH;MITSUBISHI;1;73.85;0.01;0.045
MB952837;WA-SCHLAUCH;MITSUBISHI;1;1248.65;0.044;0.12
MB952999;CLIP;MITSUBISHI;1;120.23;0.006;0.015
MB953169;Wickelfeder;MITSUBISHI;1;17179.63;0.252;0.687
MB953170;FEDER-AIRBAG;MITSUBISHI;1;17179.63;0.121;0.33
MB953181;KABELSCHUTZ;MITSUBISHI;1;264.5;0.007;0.018
MB953677;Wischerschalter;MITSUBISHI;1;13850.19;0.132;0.6
MB953678;Wischerschalter;MITSUBISHI;1;11503.18;0.152;0.69
MB954015;LAUTSPR-AUFNAHM;MITSUBISHI;1;2187.28;0.136;0.372
MB954715;KABELSCHUTZ;MITSUBISHI;1;2580.59;0.209;0.57
MB955433;Motorabdeckung L.U;MITSUBISHI;1;2111.71;0.242;1.1
MB956235;Sto-Verstaerkung H.;MITSUBISHI;1;10458.06;3.449;10.0
MB956621;Dachstrebe;MITSUBISHI;1;8022.6;1.304;5.925
MB956622;Dachstrebe;MITSUBISHI;1;7258.3;1.271;5.775
MB956623;Dachstrebe;MITSUBISHI;1;6598.77;1.194;5.425
MB957099;Oelruecklaufleitung;MITSUBISHI;1;4947.36;0.121;15.0
MB957101;Kuehlerschlauch O.;MITSUBISHI;1;1672.88;0.297;1.35
MB957102;Kuehlerschlauch O.;MITSUBISHI;1;1672.88;0.293;1.33
MB957103;Kuehlerschlauch O.;MITSUBISHI;1;1672.88;0.249;1.13
MB957108;Kuehlerschlauch U.;MITSUBISHI;1;1672.88;0.589;2.675
MB957109;Kuehlerschlauch U.;MITSUBISHI;1;1672.88;0.376;1.71
MB957112;Schlauch;MITSUBISHI;1;1278.7;0.102;0.465
MB957114;Kuehlerhalter;MITSUBISHI;1;1711.52;0.125;5.0
MB957115;Kuehlerhalter;MITSUBISHI;1;1581.85;0.119;5.0
MB957134;MOTOR INTERCOOL;MITSUBISHI;1;28304.1;0.747;2.037
MB957222;Hauptschalldaempfer;MITSUBISHI;1;14554.38;8.894;25.0
MB957279;Hauptschalldaempfer;MITSUBISHI;1;13559.93;8.723;25.0
MB957280;Hauptschalldaempfer;MITSUBISHI;1;14942.55;11.0;25.0
MB957406;Hauptschalldaempfer;MITSUBISHI;1;16990.71;9.9;25.0
MB957416;AUSP-HALTER;MITSUBISHI;1;892.26;0.154;5.0
MB957418;Ausp-Halter;MITSUBISHI;1;809.82;0.149;5.0
MB957420;Ausp-Halter;MITSUBISHI;1;1386.05;0.193;5.0
MB957431;Hauptschalldaempfer;MITSUBISHI;1;16990.71;12.43;25.0
MB957789;Kuehlerschlauch O.;MITSUBISHI;1;1672.88;0.265;1.205
MB957940;Auspuffrohr M.;MITSUBISHI;1;16782.02;6.336;8.0
MB958174;A/C FL-LEITUNG;MITSUBISHI;1;1793.96;0.053;15.0
MB958398;Gluehlampe 14V-1.4W;MITSUBISHI;1;127.1;0.003;0.03
MB958562;LUFTDUESE GRAU;MITSUBISHI;1;3390.41;0.132;0.6
MB958601;SCHALTER SW-REG;MITSUBISHI;1;4881.23;0.039;0.175
MB958657;Lueftereinheit A/C;MITSUBISHI;1;23082.8;4.84;10.0
MB958902;BIRNE 12V/10W i;MITSUBISHI;1;33.49;0.011;0.1
MB958903;BIRNE 12V/5W gl;MITSUBISHI;1;103.05;0.011;0.1
MB958931;HZLUFTSCHACHT;MITSUBISHI;1;3367.23;0.156;0.71
MB958934;HZLUFTSCHACHT;MITSUBISHI;1;9383.75;0.473;2.15
MB958935;HZLUFTSCHACHT;MITSUBISHI;1;1649.69;0.068;0.31
MB958936;HZLUFTSCHACHT;MITSUBISHI;1;1649.69;0.11;0.5
MB959155;Frontblech;MITSUBISHI;1;29073.56;6.82;30.0
MB959182;Heckblech;MITSUBISHI;1;13924.91;4.18;15.2
MB959227;RADH.BLECH UL;MITSUBISHI;1;4413.2;0.347;15.0
MB959228;RADH-BLECH UR;MITSUBISHI;1;4093.74;0.33;15.0
MB959238;RADHAUS INN R;MITSUBISHI;1;23159.23;5.06;50.0
MB959242;Radhausblech VR;MITSUBISHI;1;7795.03;0.664;2.416
MB959322;Seitenwand HR.A;MITSUBISHI;1;35749.61;12.793;45.0
MB959352;DACH;MITSUBISHI;1;58123.93;15.664;160.0
MB959360;Motorhaube;MITSUBISHI;1;34711.36;27.368;40.0
MB959370;HECKTUER;MITSUBISHI;1;46282.39;19.47;70.8
MB959443;MH-Leitblech;MITSUBISHI;1;17785.06;3.146;11.44
MB959713;STOSSF-ECKE HL;MITSUBISHI;1;17355.68;1.65;25.0
MB959714;STOSSF-ECKE HR;MITSUBISHI;1;17355.68;1.65;25.0
MB959875;STF-VERKL.V WS;MITSUBISHI;1;29222.12;4.62;25.0
MB959951;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;4.4;25.0
MB959969;Stossfaenger V.;MITSUBISHI;1;28703.43;7.7;25.0
MB960378;FH-Schalter VL;MITSUBISHI;1;17028.49;0.253;1.15
MB960712;VERKL-STOPFEN;MITSUBISHI;1;256.77;0.011;0.03
MB960790;RW-DECKEL R GR;MITSUBISHI;1;968.69;0.035;0.096
MB960826;HALTER GR;MITSUBISHI;1;1498.55;0.026;0.072
MB962765;TEPPICHLEISTE H;MITSUBISHI;1;1771.64;0.264;15.0
MB962834;VSVERKLEID.R GR;MITSUBISHI;1;6356.59;0.198;0.9
MB962886;EINSTVERKL VLGR;MITSUBISHI;1;2602.06;0.242;1.1
MB962887;EINSTVERKL VRGR;MITSUBISHI;1;2602.06;0.242;15.0
MB962888;EINSTLEIST HLGR;MITSUBISHI;1;2602.06;0.143;0.65
MB962889;EINSTLEIST HRGR;MITSUBISHI;1;2602.06;0.143;0.65
MB962961;Frontscheibe;MITSUBISHI;1;18706.52;15.18;40.0
MB963034;Tuerscheibe VL;MITSUBISHI;1;13283.41;3.784;12.0
MB963040;Tuerscheibe HR;MITSUBISHI;1;8582.52;3.476;12.0
MB963044;Tuereckscheibe HR;MITSUBISHI;1;2485.27;0.77;15.0
MB963300;Clip;MITSUBISHI;1;173.47;0.002;0.006
MB965587;Clip;MITSUBISHI;1;273.09;0.011;0.03
MB967298;KOTFL-ZIERL.VL;MITSUBISHI;1;1332.81;0.011;0.03
MB967607;FR-SPOILER SW;MITSUBISHI;1;49722.61;5.533;20.12
MB972958;KLEIDERHAKEN GR;MITSUBISHI;1;408.77;0.002;0.006
MB973603;Clip;MITSUBISHI;1;188.93;0.001;0.003
MB973614;KO-ABDLEISTE GR;MITSUBISHI;1;5788.95;0.297;1.35
MB973817;ABLAGE BOX SW;MITSUBISHI;1;2648.44;0.152;3.0
MB973818;BOX M.DECKEL GR;MITSUBISHI;1;2648.44;0.132;3.0
MB974152;FR-SPOILER WS;MITSUBISHI;1;49722.61;0.385;1.4
MC111355;Entlastungsventil;MITSUBISHI;1;741.97;0.002;0.006
MC209997;WKZ-BOX-RASTE;MITSUBISHI;1;136.54;0.002;0.006
MC209998;WKZ-BOX-RASTE;MITSUBISHI;1;165.74;0.004;0.012
MC395347;Leitungsclip;MITSUBISHI;1;325.47;0.011;0.03
MC395348;Clip;MITSUBISHI;1;256.77;0.013;0.036
MC840219;Oeldruckschalter;MITSUBISHI;1;1661.71;0.059;0.162
MC845482;Dichtung;MITSUBISHI;1;242.17;0.007;0.018
MC933388;Clip;MITSUBISHI;1;120.23;0.002;0.006
MD000266;Deckel;MITSUBISHI;1;914.59;0.125;0.342
MD000427;Verschlussdeckel;MITSUBISHI;1;264.5;0.03;0.081
MD000507;Ventilfederteller U.;MITSUBISHI;1;165.74;0.009;0.024
MD001380;Temperaturgeber;MITSUBISHI;1;4050.8;0.028;0.075
MD001482;Oeldruckschalter;MITSUBISHI;1;1661.71;0.594;1.62
MD001518;THERMOVENTIL;MITSUBISHI;1;7477.28;0.09;0.246
MD001790;ZUENDKABEL-HALT;MITSUBISHI;1;416.5;0.011;0.03
MD001795;ZUENDK-KLEMME;MITSUBISHI;1;325.47;0.003;0.009
MD002520;Ventildeckeldichtung;MITSUBISHI;1;2350.45;0.077;0.21
MD006242;Isolierflansch;MITSUBISHI;1;506.67;0.02;0.054
MD006494;CLIP;MITSUBISHI;1;82.44;0.001;0.003
MD006666;Dichtung;MITSUBISHI;1;273.09;0.022;0.06
MD006668;Zugangsdeckel;MITSUBISHI;1;363.26;0.013;0.036
MD007093;Isolierflansch;MITSUBISHI;1;1090.63;0.03;0.081
MD007138;Dichtung;MITSUBISHI;1;242.17;0.059;0.162
MD007383;Ventildeckeldichtung;MITSUBISHI;1;874.22;0.051;0.138
MD008434;O-Ring;MITSUBISHI;1;408.77;0.003;0.009
MD008891;Dichtung;MITSUBISHI;1;242.17;0.001;0.003
MD008908;Oelsieb;MITSUBISHI;1;2974.77;0.228;15.0
MD008971;Zahnriemenabdeckung;MITSUBISHI;1;2050.74;0.242;1.0
MD009016;Wasserschlauch;MITSUBISHI;1;1362.86;0.063;0.285
MD009030;Oelpumpendeckel;MITSUBISHI;1;7060.78;0.308;4.0
MD009043;Dichtung;MITSUBISHI;1;1271.83;0.011;0.03
MD009786;O-Ring;MITSUBISHI;1;273.09;0.003;0.009
MD011425;Dichtung;MITSUBISHI;1;333.2;0.011;0.03
MD011426;Dichtung;MITSUBISHI;1;279.96;0.008;0.021
MD012161;Isolierflansch;MITSUBISHI;1;976.42;0.041;0.111
MD012433;TB-SCHLAUCH+182;MITSUBISHI;1;582.24;0.029;0.13
MD014607;Auspuffkruemmer;MITSUBISHI;1;29364.68;7.612;15.0
MD020239;Dichtung;MITSUBISHI;1;1105.23;0.011;0.03
MD020256;O-Ring;MITSUBISHI;1;165.74;0.006;0.015
MD020325;Dichtung;MITSUBISHI;1;605.43;0.069;0.189
MD020634;Schlauchstutzen;MITSUBISHI;1;1271.83;0.118;0.535
MD020715;Ventildeckeldichtung;MITSUBISHI;1;1252.08;0.054;0.147
MD020718;VD-Dichtungsbeilage;MITSUBISHI;1;279.96;0.01;0.027
MD021045;O-Ring;MITSUBISHI;1;294.56;0.011;0.03
MD021237;Antriebsradhalter;MITSUBISHI;1;264.5;0.039;0.105
MD021242;Scheibe;MITSUBISHI;1;227.57;0.001;0.003
MD021469;Wasserschlauch;MITSUBISHI;1;741.97;0.046;0.21
MD021513;Wasserrohr;MITSUBISHI;1;3625.71;0.303;15.0
MD021564;Stopfen;MITSUBISHI;1;416.5;0.028;0.075
MD021578;Wasserschlauch;MITSUBISHI;1;325.47;0.023;0.105
MD021703;VACSCHLAUCH 530;MITSUBISHI;1;378.72;0.022;0.1
MD024262;Motorflanschplatte;MITSUBISHI;1;2308.37;0.702;15.0
MD024682;Ventildeckeldichtung;MITSUBISHI;1;1724.4;0.057;0.156
MD025181;Dichtung;MITSUBISHI;1;529.86;0.01;0.027
MD025253;Dichtung;MITSUBISHI;1;498.94;0.009;0.024
MD025344;VG-Fussdichtung;MITSUBISHI;1;347.8;0.008;0.021
MD026203;Verschlussdeckel;MITSUBISHI;1;347.8;0.008;0.021
MD026567;EGR VENT-DICHT;MITSUBISHI;1;89.31;0.001;0.003
MD026609;Entlueftungsschlauch;MITSUBISHI;1;832.15;0.052;0.235
MD026769;Anschlusstueck;MITSUBISHI;1;3019.42;0.089;0.405
MD030141;Motorflanschplatte;MITSUBISHI;1;2134.04;0.451;8.0
MD030282;Ventildeckeldichtung;MITSUBISHI;1;1098.36;0.08;0.219
MD030763;O-Ring;MITSUBISHI;1;325.47;0.002;0.006
MD030764;O-Ring 32mm;MITSUBISHI;1;393.32;0.002;0.006
MD030788;Clip;MITSUBISHI;1;226.71;0.017;0.045
MD030837;Isolierflansch;MITSUBISHI;1;658.67;0.012;0.033
MD030838;Kraftstoffschlauch;MITSUBISHI;1;825.28;0.068;0.31
MD031630;ANSKR-DICHTUNG;MITSUBISHI;1;363.26;0.308;0.84
MD031631;ERSATZ MD151903;MITSUBISHI;1;506.67;0.308;0.84
MD034111;ZUENDK-HALTER;MITSUBISHI;1;544.46;0.013;0.036
MD034171;Zahnriemenabdeckung;MITSUBISHI;1;4396.89;0.227;1.0
MD034175;Dichtung;MITSUBISHI;1;279.96;0.036;0.099
MD040338;Blindstopfen;MITSUBISHI;1;273.09;0.017;0.045
MD041002;Dichtung;MITSUBISHI;1;385.59;0.031;0.084
MD041005;Dichtung;MITSUBISHI;1;273.09;0.014;0.039
MD041021;O-Ring;MITSUBISHI;1;273.09;0.003;0.009
MD041334;TBL DICHTUNG B;MITSUBISHI;1;506.67;0.017;0.045
MD041335;TBL-DICHT-RING;MITSUBISHI;1;1483.09;0.006;0.015
MD041512;Ventildeckeldichtung;MITSUBISHI;1;1345.69;0.05;0.135
MD050018;Sicherungsring;MITSUBISHI;1;196.66;0.003;0.009
MD050072;TBL DICHTUNG A;MITSUBISHI;1;302.29;0.014;0.039
MD050079;AUSPFL-DICHT 4D;MITSUBISHI;1;302.29;0.013;0.036
MD050082;Dichtung;MITSUBISHI;1;158.87;0.001;0.003
MD050087;ANS-STU-DICHT;MITSUBISHI;1;264.5;0.001;0.003
MD050128;Dichtung;MITSUBISHI;1;127.96;0.006;0.015
MD050134;Flanschring;MITSUBISHI;1;1082.05;0.102;0.279
MD050160;Ansaugkanal;MITSUBISHI;1;8627.17;0.864;3.925
MD050196;VAC-PU OELSCHL;MITSUBISHI;1;3776.86;0.074;0.335
MD050214;Temperaturgeber;MITSUBISHI;1;3163.7;0.035;0.096
MD050278;Dichtung;MITSUBISHI;1;658.67;0.065;0.177
MD050284;Zahnriemenabdeckung;MITSUBISHI;1;5351.84;0.769;1.0
MD050289;Dichtung;MITSUBISHI;1;158.87;0.011;0.03
MD050291;Dichtung;MITSUBISHI;1;294.56;0.017;0.045
MD050312;Ventildeckeldichtung;MITSUBISHI;1;1708.95;0.051;0.138
MD050312T;Ventildeckeldichtung;MITSUBISHI;1;1724.4;0.053;0.144
MD050461;O-Ring;MITSUBISHI;1;340.07;0.003;0.009
MD050471;Luefterfluegel;MITSUBISHI;1;8476.03;0.726;10.0
MD060521;Oelpumpendichtung;MITSUBISHI;1;385.59;0.011;0.03
MD060646;LUFTF-SCHLAUCH;MITSUBISHI;1;7266.03;0.308;1.4
MD061581;Dichtung;MITSUBISHI;1;1355.13;0.022;0.06
MD063641;Zahnriemenabdeckung;MITSUBISHI;1;6071.48;0.319;1.0
MD064144;Anschlusstueck;MITSUBISHI;1;1611.91;0.132;0.6
MD067439;Dichtung;MITSUBISHI;1;325.47;0.011;0.03
MD068186;Wasserschlauch;MITSUBISHI;1;424.23;0.031;0.14
MD069001;TBL-DICHTUNG A;MITSUBISHI;1;439.69;0.014;0.039
MD069872;Wasserrohr;MITSUBISHI;1;6092.95;0.648;15.0
MD069879;Temperatursensor;MITSUBISHI;1;4806.52;0.032;0.087
MD070507;O-RING;MITSUBISHI;1;536.73;0.007;0.018
MD070960;Ventilsitz AV;MITSUBISHI;1;2838.22;0.02;0.054
MD072289;Dichtung;MITSUBISHI;1;158.87;0.017;0.045
MD072821;Wellendichtring;MITSUBISHI;1;598.56;0.018;0.08
MD074323;VAC-PU OELSCHL;MITSUBISHI;1;2936.12;0.069;0.315
MD075834;O-Ring;MITSUBISHI;1;120.23;0.004;0.012
MD075943;TBL-DICHTUNG B;MITSUBISHI;1;347.8;0.015;0.042
MD076347;Schlauchstutzen;MITSUBISHI;1;2429.45;0.152;0.69
MD076481;APKR-Dichtung;MITSUBISHI;1;1015.06;0.134;0.366
MD077731;Ansaugkanal;MITSUBISHI;1;9157.89;0.549;2.495
MD078486;Anschlusstueck;MITSUBISHI;1;1666.01;0.034;0.155
MD081048;Wasserschlauch;MITSUBISHI;1;302.29;0.019;0.085
MD082347;Wasserschlauch;MITSUBISHI;1;347.8;0.023;0.105
MD082430;Temperatursensor;MITSUBISHI;1;4806.52;0.055;0.15
MD084931;Kraftstoffschlauch;MITSUBISHI;1;333.2;0.017;0.075
MD086598;ZUENDK-HALTER;MITSUBISHI;1;333.2;0.006;0.015
MD086696;Zahnriemenabdeckung;MITSUBISHI;1;4502.52;0.154;1.0
MD087060;Isolierscheibe;MITSUBISHI;1;227.57;0.001;0.003
MD088672;Klemme;MITSUBISHI;1;227.57;0.002;0.006
MD089360;Deckel;MITSUBISHI;1;1514.86;0.109;0.297
MD090050;Ladedruckschlauch;MITSUBISHI;1;165.74;0.032;0.145
MD090788;O-RING 36.9;MITSUBISHI;1;687.87;0.012;0.033
MD090860;ZUENDK-HALTER;MITSUBISHI;1;294.56;0.011;0.03
MD090868;SCHLAUCH;MITSUBISHI;1;393.32;0.004;0.02
MD091056;Temperaturgeber;MITSUBISHI;1;3163.7;0.018;0.048
MD091195;Wasserrohr;MITSUBISHI;1;7515.07;0.58;15.0
MD092660;Oeldruckgeber;MITSUBISHI;1;4457.0;0.163;0.444
MD092785;Verschlussdeckel;MITSUBISHI;1;984.15;0.014;0.039
MD093483;Zahnriemenabdeckung;MITSUBISHI;1;6569.57;0.75;1.0
MD094735;TBL-OELLEITUNG;MITSUBISHI;1;1015.06;0.079;15.0
MD095046;LUFTF-SCHLAUCH;MITSUBISHI;1;8854.75;0.591;2.685
MD095556;Temperaturgeber;MITSUBISHI;1;1749.31;0.036;0.099
MD095656;Deckel;MITSUBISHI;1;598.56;0.077;0.21
MD096358;VAC-PU-SCHAUCH;MITSUBISHI;1;1127.56;0.034;0.155
MD096558;Wasserrohr;MITSUBISHI;1;7508.2;0.648;15.0
MD096863;Verschlussdeckel;MITSUBISHI;1;165.74;0.035;0.096
MD096909;O-Ring;MITSUBISHI;1;395.03;0.004;0.012
MD096940;KRBW-Scheibe;MITSUBISHI;1;998.75;0.037;0.102
MD097072;Klemme;MITSUBISHI;1;575.37;0.007;0.018
MD097404;KS-Ruecklaufleitung;MITSUBISHI;1;3708.16;0.099;15.0
MD097638;Entlueftungsschlauch;MITSUBISHI;1;1044.26;0.03;0.135
MD098520;Entlueftungsschlauch;MITSUBISHI;1;733.39;0.034;0.155
MD098606;TBL-SCHLAUCH;MITSUBISHI;1;1357.71;0.061;0.275
MD099920;Wasserschlauch;MITSUBISHI;1;544.46;0.037;0.17
MD100810;Einspritzleitung 1;MITSUBISHI;1;3769.13;0.143;15.0
MD100811;Einspritzleitung 2;MITSUBISHI;1;2232.79;0.156;15.0
MD100812;Einspritzleitung 3;MITSUBISHI;1;2322.96;0.156;15.0
MD100982;Wasserrohr;MITSUBISHI;1;4632.19;0.314;15.0
MD101250;RELAIS M.DIODE;MITSUBISHI;1;3738.21;0.053;0.24
MD101353;Auspuffkruemmer;MITSUBISHI;1;28078.25;6.534;15.0
MD101659;Auspuffkruemmer;MITSUBISHI;1;25504.52;5.841;15.0
MD102329;Temperaturschalter;MITSUBISHI;1;7221.37;0.024;0.066
MD103148;Dichtung;MITSUBISHI;1;196.66;0.011;0.03
MD103510;ABD-PLATTE;MITSUBISHI;1;2270.58;0.061;0.165
MD103928;CLIP;MITSUBISHI;1;884.53;0.083;0.225
MD104003;Auspuffkruemmer R;MITSUBISHI;1;29364.68;3.179;15.0
MD104287;APKR-Dichtung;MITSUBISHI;1;923.17;0.154;0.42
MD104722;ANSKR-Dichtung;MITSUBISHI;1;1015.06;0.072;0.195
MD105057;VAC-PU SCHLAUCH;MITSUBISHI;1;825.28;0.032;0.145
MD106267;DICHTUNG;MITSUBISHI;1;325.47;0.002;0.006
MD106809;Entlueftungsschlauch;MITSUBISHI;1;726.52;0.019;0.085
MD107042;Entlueftungsschlauch;MITSUBISHI;1;816.69;0.03;0.135
MD107522;Ansaugkanal;MITSUBISHI;1;3118.18;0.174;0.79
MD109639;Entlueftungsschlauch;MITSUBISHI;1;294.56;0.036;0.165
MD110236;Zahnriemenabdeckung;MITSUBISHI;1;7144.08;0.488;1.0
MD110237;Zahnriemenabdeckung;MITSUBISHI;1;6577.3;0.286;15.0
MD111505;Wasserschlauch;MITSUBISHI;1;726.52;0.02;0.09
MD111896;Schlauchstutzen;MITSUBISHI;1;2481.84;0.102;0.465
MD112301;CLIP;MITSUBISHI;1;165.74;0.176;0.48
MD112348;Wasserschlauch;MITSUBISHI;1;1915.05;0.066;0.3
MD112349;Wasserschlauch;MITSUBISHI;1;809.82;0.026;0.12
MD115215;Wasserschlauch;MITSUBISHI;1;1167.06;0.028;0.125
MD115509;Wasserschlauch;MITSUBISHI;1;1771.64;0.076;0.345
MD116393;Druckregler;MITSUBISHI;1;13243.9;0.11;0.3
MD116446;Dichtung;MITSUBISHI;1;385.59;0.004;0.012
MD116503;VAC-SCHALTER;MITSUBISHI;1;9081.46;0.056;0.153
MD118126;Luftmassenmesser;MITSUBISHI;1;52296.33;0.526;1.434
MD118128;Luftmassenmesser;MITSUBISHI;1;78708.57;0.55;1.5
MD119038;Druckregler;MITSUBISHI;1;12487.33;0.11;0.3
MD119089;LIMA-SPANNEISEN;MITSUBISHI;1;2012.95;0.253;0.69
MD119127;EGR VENT-DICHT;MITSUBISHI;1;249.9;0.007;0.018
MD119633;Isolierflansch;MITSUBISHI;1;778.9;0.011;0.03
MD120091;Ventildeckeldichtung;MITSUBISHI;1;1345.69;0.059;0.162
MD120466;Wasserschlauch;MITSUBISHI;1;778.9;0.026;0.12
MD120789;Zahnriemenabdeckung;MITSUBISHI;1;12563.76;0.385;15.0
MD120818;KAB-KLEMME;MITSUBISHI;1;73.85;0.001;0.003
MD121633;KABEL-KLEMME;MITSUBISHI;1;302.29;0.007;0.018
