brend_field,oem_field,name_field,weight_field,volume_field
rbi,MR519400,"INSULATOR, ENGINE MOUNTING",1.546,0.0
rbi,MR992256,"BUSHING, SUSPENSION ARM",0.474,0.0
renault,1654630P00,"FILTER ASSY, AIR ELEMENT",0.239,0.0
renault,224019133R,SPARK PLUG,0.055,0.0
renault,410605961R,"PAD KIT, DISC BRAKE",2.036,0.0
renault,622202Y001,"BUMPER, SUPPORT MOUNT  ",0.094,0.0
seiken,01433SR3000,"REPAIR KIT, BRAKE MASTER",0.014,0.0
seiken,0431112110,"REPAIR KIT, CLUTCH MASTER",0.053,0.0
seiken,0431125020,"REPAIR KIT, CLUTCH MASTER",0.051,0.0
seiken,043130K010,"REPAIR KIT, CLUTCH MASTER",0.0,0.0
seiken,0431322030,"REPAIR KIT, CLUTCH MASTER",0.044,0.0
seiken,0431330100,"REPAIR KIT, CLUTCH MASTER",0.031,0.0
seiken,0431336020,"REPAIR KIT, CLUTCH MASTER",0.043,0.0
seiken,0447660060,"REPAIR KIT, BRAKE MASTER",0.048,0.0
seiken,0449333050,"REPAIR KIT, BRAKE MASTER",0.231,0.0
seiken,0449335280,"REPAIR KIT, BRAKE MASTER",0.119,0.0
seiken,1878305210,"REPAIR KIT, BRAKE MASTER",0.119,0.0
seiken,306115N325,"REPAIR KIT, BRAKE MASTER",0.042,0.0
seiken,30611N0125,"REPAIR KIT, BRAKE MASTER",0.0,0.0
seiken,5878306130,"REPAIR KIT, CLUTCH MASTER",0.088,0.0
seiken,5878307980,"REPAIR KIT, CLUTCH ASSY",0.0,0.0
seiken,5878312040,"REPAIR KIT, BRAKE MASTER",0.106,0.0
seiken,5878315980,"REPAIR KIT, BRAKE MASTER",0.045,0.0
seiken,MB012161,"SEAL KIT, DRUM BRAKE  ",0.095,0.0
seiken,MC112208,"REPAIR KIT, DISC BRAKE",0.051,0.0
seiken,MC112209,"REPAIR KIT, DISC BRAKE",0.077,0.0
seiken,MC113058,"REPAIR KIT, BRAKE MASTER",0.275,0.0
seiken,MC806925,"BUSHING, SEAL KIT RING",0.063,0.171
seiken,MC806926,"REPAIR KIT, DISC BRAKE",0.125,0.0
seiken,ME509766,"SEAL KIT, CLUTCH MASTER",0.105,0.0
seiken,ME606148,"REPAIR KIT, BRAKE MASTER",0.078,0.0
sun,3PK1000,"BELT, V",0.08,0.0
sun,3PK640,"BELT, V",0.042,0.0
sun,3PK715,"BELT, V",0.059,0.0
sun,3PK735,"BELT, V",0.044,0.0
sun,3PK740,"BELT, V",0.053,0.0
sun,3PK765,"BELT, V",0.068,0.0
sun,3PK775,"BELT, V",0.052,0.0
sun,3PK780,"BELT, V",0.047,0.0
sun,3PK815,"BELT, V",0.048,0.0
sun,3PK830,"BELT, V",0.052,0.0
sun,3PK840,"BELT, V",0.054,0.0
sun,3PK870,"BELT, V",0.059,0.0
sun,3PK880,"BELT, V",0.057,0.0
sun,3PK885,"BELT, V",0.056,0.0
sun,3PK930,"BELT, V",0.132,0.0
sun,3PK970,"BELT, V",0.059,0.0
sun,4PK1015,"BELT, V",0.264,0.0
sun,4PK1035,"BELT, V",0.102,0.0
sun,4PK1095,"BELT, V",0.089,0.0
sun,4PK1125,"BELT, V",0.095,0.0
sun,4PK1155,"BELT, V",0.097,0.0
sun,4PK1190,"BELT, V",0.106,0.0
sun,4PK1195,"BELT, V",0.117,0.0
sun,4PK1580,"BELT, V",0.133,0.0
sun,4PK1640,"BELT, V",0.134,0.0
sun,4PK615,"BELT, V",0.053,0.0
sun,4PK665,"BELT, V",0.058,0.0
sun,4PK795,"BELT, V",0.068,0.0
sun,4PK995,"BELT, V",0.09,0.0
sun,5PK1050,"BELT, V",0.119,0.0
sun,5PK1115,"BELT, V",0.129,0.0
sun,5PK1170,"BELT, V",0.275,0.0
sun,5PK1225,"BELT, V",0.136,0.0
sun,5PK1320,"BELT, V",0.154,0.0
sun,5PK1385,"BELT, V",0.074,0.0
sun,5PK1395,"BELT, V",0.144,0.0
sun,5PK1590,"BELT, V",0.162,0.0
sun,5PK850,"BELT, V",0.09,0.0
sun,6PK1015,"BELT, V",0.163,0.0
sun,6PK1290,"BELT, V",0.152,0.0
sun,6PK1575,"BELT, V",0.196,0.0
sun,6PK2095,"BELT, V",0.265,0.0
sun,6PK2280,"BELT, V",0.317,0.0
sun,6PK2415,"BELT, V",0.281,0.0
sun,6PK2420,"BELT, V",0.284,0.0
sun,6PK700,"BELT, V",0.086,0.0
sun,6PK725,"BELT, V",0.087,0.0
sun,7PK1095,"BELT, V",0.168,0.0
sp,16400V2600,"FILTER ASSY, FUEL PUMP",13.09,0.0
sankei,1220474020,"ADAPTER ASSY, WINDSHIELD WASHER",0.0,0.0
sankei,1640072L00,"FILTER ASSY, FUEL PUMP",0.209,0.0
sankei,16400V2600,"FILTER ASSY, FUEL PUMP",0.0,0.0
stone,1010174Y25,"GASKET KIT, ENGINE",0.946,0.0
stone,1104410W02,"GASKET, CYLINDER HEAD",0.295,0.0
stone,1111511010,"GASKET, CYLINDER HEAD PARONITE",0.116,0.0
stone,1111521030,"GASKET, CYLINDER HEAD METAL",0.121,0.33
stone,1121315050,GASKET RUBBER SEAL,0.052,0.141
stone,1320701M01,"SEAL KIT, VALVE STEM OIL",0.004,0.0
stone,1320753Y10,"SEAL KIT, VALVE STEM OIL",0.002,0.0
stone,1403615M25,"GASKET, PARONITE",0.02,0.0
stone,14036V5000,"GASKET, PARONITE",0.054,0.0
stone,17105P2J014,"GASKET, INLET MANIFOLD METAL",0.067,0.183
stone,8942138091,"GASKET, CYLINDER HEAD PARONITE",0.123,0.0
stone,9091302103,"SEAL KIT, VALVE STEM OIL",0.002,0.0
stone,9091706043,"GASKET, EXHAUST PIPE PARONITE",0.018,0.048
stone,9091706056,"GASKET KIT, EXHAUST",0.018,0.0
stone,9091706064,"GASKET KIT, EXHAUST",0.01,0.0
stone,9091706076,"GASKET KIT, EXHAUST",0.021,0.0
subaru,0888602305,TRANSMISSION FLUID,4.136,0.001
subaru,11044AA355,"GASKET, CYLINDER HEAD",0.119,0.0
subaru,23312AA090,STARTER DRIVE BENDIX ASSY,0.363,0.0
subaru,26300XA00A,BRAKE ROTOR,11.757,0.0
subaru,28495AE010,"GASKET, RUBBER",0.119,0.324
subaru,34132AJ020,"PLUG, METAL",0.029,0.078
subaru,4121426010,"WASHER, METAL",0.035,0.0
subaru,4125235020,"RETAINER, ENGINE OIL SEAL KIT",0.088,0.0
subaru,42072AE000,"FILTER ASSY, FUEL PUMP",0.165,0.0
subaru,57120SC0419P,FENDER ASSY,4.015,15.0
subaru,57120VA0009P,FENDER ASSY,2.64,15.0
subaru,806725090,SEAL RING,0.011,0.0
subaru,806732160,SEAL RING,0.019,0.0
subaru,86527AC020,"REGULATOR ASSY, DOOR WINDOW",0.216,0.0
subaru,9010111353,"BOLT, METAL",0.011,0.0
subaru,9017920018,"NUT, METAL",0.033,0.0
subaru,9020135497,"WASHER, METAL",0.011,0.0
subaru,9025008120,"PIN, STRAIGHT",0.024,0.0
subaru,9034118035,"CAP, METAL",0.052,0.0
subaru,90422SG030,"STICKER, LABEL",0.013,0.036
subaru,9093003077,"BOLT, METAL",0.015,0.0
subaru,91112FL120,"BRACKET, FENDER ASSY",0.351,0.0
subaru,91121VA290,"GRILLE ASSY, RADIATOR",1.342,10.0
subaru,91165FJ000,"GRILLE ASSY, RADIATOR",0.25,10.0
sbk,4641026320,"CABLE ASSY, PARKING BRAKE",0.343,0.0
suzuki,0928335037,SCREW DRIVER,0.03,0.0
suzuki,0928348007,SEAL RING,0.023,0.0
suzuki,0928675001,SEAL RING,0.021,0.0
suzuki,0928905012,"SEAL KIT, VALVE STEM OIL",0.003,0.0
suzuki,0928906003,"SEAL KIT, VALVE STEM OIL",0.004,0.0
suzuki,1114152D01,"GASKET, CYLINDER HEAD METAL",0.3,0.0
suzuki,1117981402,GASKET RUBBER SEAL,0.004,0.012
suzuki,1118685FA0,GASKET RUBBER SEAL,0.039,0.105
suzuki,12181M68K00025,"CONNECTING ROD, BEARING",0.017,0.0
suzuki,1740061820,WATER PUMP,0.987,0.0
suzuki,2326570C00,"BEARING, GEARBOX",0.251,0.0
suzuki,2371057B12,"CABLE ASSY, CLUTCH ",0.548,0.0
suzuki,2743173H10,SEAL RING,0.04,0.0
suzuki,4211060A10,"REINFORCEMENT ASSY, BUMPER COVER",0.162,0.0
toyo,ST1640,CROSSMEMBER ASSY,0.097,0.0
izumi,1302831U00,"CHAIN ASSY, TIMING ",0.608,0.0
izumi,1302831U12,"CHAIN ASSY, TIMING ",0.199,0.0
izumi,1302853J03,"CHAIN ASSY, TIMING ",0.545,0.0
izumi,1350622030,"CHAIN ASSY, TIMING ",0.442,0.0
izumi,1350635010,"CHAIN ASSY, TIMING ",0.407,0.0
izumi,1350666010,"CHAIN ASSY, TIMING ",0.497,0.0
tsk,3382136042,"CABLE ASSY, TRANSMISSION CONTROL SHIFT",1.012,0.0
tsk,3382236032,"CABLE ASSY, TRANSMISSION CONTROL SHIFT",0.943,0.0
tsk,7815095J16,"CABLE ASSY, ACCELERATOR",0.54,0.0
tyc,186064011N,"DEFLECTOR, TURN SIGNAL",0.122,0.0
trw,1405825500,"PLUG, BODY PANEL",0.018,0.048
taiho,M025STD,CRANKSHAFT BEARINGS,0.22,0.0
taiho,M138STD,CRANKSHAFT BEARINGS,0.327,0.0
tp,31028STD,"RING SET, PISTON",0.096,0.0
tp,35869025,"RING SET, PISTON",0.173,0.0
tkd,1510011050,OIL PUMP ASSY,0.898,0.0
textar,2388101,"PAD KIT, DISC BRAKE",2.063,0.0
toyota,0415231011,OIL FILTER,0.157,0.0
toyota,0431112110,"REPAIR KIT, CLUTCH MASTER",0.053,0.0
toyota,0431125020,"REPAIR KIT, CLUTCH ASSY",0.05,0.0
toyota,043130K010,"REPAIR KIT, CLUTCH MASTER",0.035,0.0
toyota,0431322030,"REPAIR KIT, CLUTCH MASTER",0.034,0.0
toyota,0431330100,"REPAIR KIT, CLUTCH MASTER",0.031,0.0
toyota,0431336020,"REPAIR KIT, CLUTCH MASTER",0.04,0.0
toyota,0431360020,"REPAIR KIT, CLUTCH MASTER",0.029,0.0
toyota,0442212020,SEAL RING,0.07,0.0
toyota,0442220080,SEAL RING,0.09,0.0
toyota,0444512150,"SEAL KIT, STEERING RACK",0.185,0.0
toyota,0446678020,"PAD KIT, DISC BRAKE",2.2,0.0
toyota,0447660060,"DUST BOOT, KIT",0.029,0.0
toyota,0447926040,"SEAL KIT, DRUM BRAKE  ",0.073,0.0
toyota,0447960030,"REPAIR KIT, DISC BRAKE",0.043,0.0
toyota,0449333050,"REPAIR KIT, BRAKE MASTER",0.231,0.0
toyota,0888602305,ENGINE OIL ,4.136,0.001
toyota,0888780609,SEALANT,0.083,0.0
toyota,0888980500,ENGINE OIL ,1.374,0.001
toyota,1111511010,"GASKET, RUBBER",0.132,0.36
toyota,1111516121,"GASKET, RUBBER",0.114,0.312
toyota,111151701005,"GASKET, CYLINDER HEAD METAL",0.551,1.503
toyota,1111522050,"GASKET, CYLINDER HEAD",0.151,0.0
toyota,1111523030,"GASKET, CYLINDER HEAD",0.089,0.0
toyota,1111527011A0,"GASKET, CYLINDER HEAD METAL",0.443,0.0
toyota,1111528040,"GASKET, CYLINDER HEAD METAL",0.172,0.0
toyota,1111531031,"GASKET, CYLINDER HEAD METAL",0.152,0.0
toyota,1111554073D0,"GASKET, CYLINDER HEAD METAL",0.523,1.425
toyota,1111554073F0,"GASKET, CYLINDER HEAD METAL",0.558,1.521
toyota,1111554084B0,"GASKET, CYLINDER HEAD METAL",0.505,1.377
toyota,1111554084D0,"GASKET, CYLINDER HEAD METAL",0.545,1.485
toyota,1111554084F0,"GASKET, CYLINDER HEAD",0.583,0.0
toyota,1111570050,"GASKET, CYLINDER HEAD",0.19,0.0
toyota,1111574110,"GASKET, CYLINDER HEAD METAL",0.27,0.0
toyota,1111588570,"GASKET, RUBBER",0.182,0.495
toyota,1112228010,VALVE GUIDE,0.022,0.0
toyota,1112256030,VALVE GUIDE,0.042,0.0
toyota,1117664020,"WASHER, METAL",0.003,0.0
toyota,1119336010,GASKET RUBBER SEAL,0.012,0.033
toyota,1121315050,GASKET RUBBER SEAL,0.052,0.141
toyota,1121317010,GASKET RUBBER SEAL,0.079,0.216
toyota,1121320030,GASKET RUBBER SEAL,0.063,0.171
toyota,1121331030,GASKET RUBBER SEAL,0.077,0.21
toyota,1131066020,"COVER ASSY, TIMING GEAR",4.898,0.0
toyota,118027820271,"BUSHING, METAL ",0.141,0.0
toyota,1220474020,"VALVE ASSY, VENTILATION",0.051,0.0
toyota,123050D061,"BODY PANNEL, BRACKET ASSY",2.025,0.0
toyota,1230537070,"INSULATOR, ENGINE MOUNTING",2.275,0.0
toyota,1236131101,"INSULATOR, ENGINE MOUNTING",1.593,0.0
toyota,1236136130,"INSULATOR, ENGINE MOUNTING",1.148,0.0
toyota,1236137050,"INSULATOR, ENGINE MOUNTING",1.524,0.0
toyota,1236228100,"BODY PANNEL, BRACKET ASSY",2.184,0.0
toyota,1236321060,"SUPPORT ASSY, ENGINE MOUNTING",1.187,0.0
toyota,1236331040,"SUPPORT ASSY, ENGINE MOUNTING",1.386,0.0
toyota,1236374140,"INSULATOR, ENGINE MOUNTING",0.648,0.0
toyota,123710D050,"SUPPORT ASSY, ENGINE MOUNTING",2.036,0.0
toyota,1237111210,"INSULATOR, ENGINE MOUNTING",1.0,0.0
toyota,1237174570,"INSULATOR, ENGINE MOUNTING",1.452,0.0
toyota,1237263011,"INSULATOR, SUSPENSION SUPPORT",1.045,0.0
toyota,1350622030,"CHAIN ASSY, TIMING ",0.433,0.0
toyota,1350666010,"CHAIN ASSY, TIMING ",0.509,0.0
toyota,135070E011,"CHAIN ASSY, TIMING ",0.462,0.0
toyota,1350775010,"CHAIN ASSY, TIMING ",0.262,0.0
toyota,1350878250,"PULLEY ASSY, OIL PUMP DRIVE SHAFT",0.77,0.0
toyota,1352111030,PINION ASSY,0.301,0.0
toyota,1352333010,PULLEY ASSY,0.295,0.0
toyota,1354022022,"TENSIONER ASSY, PULLEY",0.273,0.0
toyota,1355922011,"SLIPPER, CHAIN TENSIONER",0.155,0.0
toyota,1355934020,"TENSIONER ASSY, PULLEY",0.158,0.0
toyota,1356128010,"TENSIONER ASSY, TIMING CHAIN",0.216,0.0
toyota,1356135020,"GUIDE ASSY, TIMING CHAIN",0.076,0.0
toyota,1356166010,"TENSIONER ASSY, TIMING CHAIN",0.338,0.0
toyota,1356235020,"GUIDE ASSY, TIMING CHAIN",0.073,0.0
toyota,1356275010,"TENSIONER ASSY, PULLEY",0.081,0.0
toyota,1371117010,"VALVE, INTAKE",0.113,0.0
toyota,1371122030,"VALVE, INTAKE",0.05,0.0
toyota,1371131030,"VALVE, INTAKE",0.097,0.0
toyota,1371150060,"VALVE, INTAKE",0.053,0.0
toyota,1371175110,"VALVE, INTAKE",0.058,0.0
toyota,1371210010,"VALVE, INTAKE",0.035,0.0
toyota,1371510030,"VALVE, EXHAUST",0.052,0.0
toyota,1371517010,"VALVE, INTAKE",0.099,0.0
toyota,1371522030,"VALVE, EXHAUST",0.043,0.0
toyota,1371530030,"VALVE, EXHAUST",0.051,0.0
toyota,1371531070,"VALVE, INTAKE",0.079,0.0
toyota,1371566020,"VALVE, EXHAUST",0.063,0.0
toyota,1371575090,"VALVE, EXHAUST",0.045,0.0
toyota,1510011050,OIL PUMP ASSY,0.898,0.0
toyota,1510035020,OIL PUMP ASSY,0.979,0.0
toyota,1520831U0B,OIL FILTER,0.22,0.0
toyota,1560168010,OIL FILTER,0.971,0.0
toyota,1571051020,OIL COOLER ASSY,1.366,9.0
toyota,161000H030,WATER PUMP,0.872,0.0
toyota,1610029085,WATER PUMP ASSY,1.266,0.0
toyota,1610029415,WATER PUMP ASSY,1.021,0.0
toyota,1610079445,WATER PUMP,1.698,0.0
toyota,1611069045,WATER PUMP,1.85,0.0
toyota,1636117010,"BLADE, RADIATOR FAN",0.931,0.0
toyota,1637131050,PULLEY ROLLER ASSY,0.792,0.0
toyota,1657356022,RUBBER TUBE,0.109,0.495
toyota,1660375010,PULLEY ROLLER ASSY,0.348,0.0
toyota,1720111070,TURBOCHARGER ASSY,7.997,0.0
toyota,1780151010,"FILTER ASSY, AIR ELEMENT",0.585,0.0
toyota,17801AZA13,"FILTER ASSY, FUEL PUMP",0.208,0.0
toyota,1790051020,"RADIATOR ASSY, A/C ",7.37,20.1
toyota,1910061080,DISTRIBUTOR ASSY,1.276,0.0
toyota,2329120010,GASKET RUBBER SEAL,0.002,0.006
toyota,2330050060,"FILTER ASSY, FUEL PUMP",0.365,0.0
toyota,2330066030,"FILTER ASSY, FUEL PUMP",0.499,0.0
toyota,2330075040,"FILTER ASSY, FUEL PUMP",0.415,0.0
toyota,23304EV350,OIL FILTER,0.264,0.0
toyota,3050033820,"GEARBOX ASSY, AUTOMATIC",86.13,0.0
toyota,3121035071,"DISC ASSY, CLUTCH FRICTION",5.726,0.0
toyota,3141034012,"CYLINDER, CLUTCH MASTER ",0.42,0.0
toyota,3350460540E0,"BUTTON, RADIO RECEIVER",0.134,0.0
toyota,3382136042,"CABLE ASSY, TRANSMISSION CONTROL SHIFT",0.921,0.0
toyota,3382236032,"CABLE ASSY, CLUTCH ",0.937,0.0
toyota,3595260050,"COVER ASSY, PLASTIC",0.032,0.145
toyota,3710050110,PROPELLER SHAFT ASSY,16.5,0.0
toyota,4121426010,"WASHER, METAL",0.035,0.0
toyota,4125235020,"CAP, PROTECTION METAL",0.068,0.0
toyota,4211060A10,"BEAM ASSY, REAR AXLE",41.8,25.0
toyota,4234011010,DRIVE SHAFT ASSY,11.55,0.0
toyota,4260748020,"BATTERY, LEAD",0.042,0.0
toyota,42611WQ010,ALLOY WHEEL RIM,20.724,0.0
toyota,4261A33092,ALLOY WHEEL RIM,14.663,0.0
toyota,4350232080,WHEEL HUB ASSY,1.817,0.0
toyota,4350242020,WHEEL HUB ASSY,2.283,0.0
toyota,43512BZ340,"DISC, FRICTION  A/T",8.03,0.0
toyota,442000K021,STEERING RACK ASSY,13.09,20.0
toyota,4441033242,"TUBE ASSY, FUEL ",1.0,2.727
toyota,4551612060,"BUSHING, RUBBER",0.046,0.0
toyota,4641026320,"CABLE ASSY, PARKING BRAKE",0.343,0.0
toyota,4643026450,"CABLE ASSY, PARKING BRAKE",0.999,0.0
toyota,4720160720,"CYLINDER, BRAKE MASTER ",0.953,0.0
toyota,4807542050,"BUSHING, SUSPENSION ARM",0.616,0.0
toyota,4834147010,"STOPPER BUSHING, SHOCK ABSORBER",0.157,0.0
toyota,4860906230,"INSULATOR, SHOCK ABSORBER",1.311,0.0
toyota,486090D080,"INSULATOR, SHOCK ABSORBER",0.719,0.0
toyota,4860933170,"INSULATOR, SHOCK ABSORBER",1.265,0.0
toyota,4860944020,"INSULATOR, SHOCK ABSORBER",1.069,0.0
toyota,4865460030,"BUSHING, SUSPENSION ARM",0.479,0.0
toyota,4865544020,"BUSHING, SUSPENSION ARM",0.292,0.0
toyota,4867432110,"BUSHING, STRUT",0.103,0.0
toyota,4870260050,"BUSHING, SUSPENSION ARM",0.385,0.0
toyota,4870660040,"BUSHING, SUSPENSION ARM",0.235,0.0
toyota,4872544030,"BUSHING, SUSPENSION ARM",0.685,0.0
toyota,488150K010,"BUSHING, STABILIZER",0.083,0.0
toyota,4881528030,"BUSHING, STABILIZER",0.042,0.0
toyota,4881528080,"BUSHING, STABILIZER",0.035,0.0
toyota,4881530050,"BUSHING, STABILIZER",0.031,0.0
toyota,4881532110,"BUSHING, STABILIZER",0.14,0.0
toyota,4881542030,"BUSHING, STABILIZER",0.035,0.0
toyota,4881560010,"BUSHING, STABILIZER",0.058,0.0
toyota,4881805041,"BUSHING, STABILIZER",0.055,0.0
toyota,4881806180,"BUSHING, RUBBER",0.024,0.0
toyota,4881842010,"BUSHING, STABILIZER",0.046,0.0
toyota,488200K010,"LINK, STABILIZER",0.29,0.0
toyota,488200K030,"LINK, STABILIZER",0.424,0.0
toyota,48820WAA02,"LINK, STABILIZER",0.642,0.0
toyota,4883026011,"LINK, STABILIZER",0.233,0.0
toyota,4883033040,"LINK, STABILIZER",0.349,0.0
toyota,4883042010,"LINK, STABILIZER",0.221,0.0
toyota,4883048010,"LINK, STABILIZER",0.326,0.0
toyota,5144148071,"COVER ASSY, PLASTIC",0.418,1.9
toyota,5190160020,"BOLT, U SPRING LEAF",0.293,0.0
toyota,521190Z978,BUMBER COVER ASSY ,4.576,25.0
toyota,52155BZ120,"BUMPER, SUPPORT MOUNT  ",0.113,0.0
toyota,5216624020,"COVER ASSY, PLASTIC",0.218,0.99
toyota,5218760040,"BUMPER, SUPPORT MOUNT  ",0.157,0.0
toyota,5218760050,"BUMPER, SUPPORT MOUNT  ",0.198,0.0
toyota,5218960020,"BUMPER, SUPPORT MOUNT  ",0.074,0.0
toyota,5229833030,"BRACKET, REINFORCEMENT",0.523,0.0
toyota,5238042082,"INSULATOR, ENGINE MOUNTING",1.443,0.0
toyota,5243848040,"MOULDING ASSY, OUTSIDE",0.227,1.03
toyota,5246176020,"PLUG, BODY PANEL",0.006,0.015
toyota,5253548050,"BRACKET, REINFORCEMENT",0.114,0.0
toyota,52711AC040,"MOULDING ASSY, PLASTIC",0.286,0.0
toyota,53123BZ060,"MOULDING ASSY, OUTSIDE",0.583,2.65
toyota,5320226060,"PANEL ASSY, INSTRUMENT CLUSTER",3.19,0.0
toyota,5390360040,"ABSORBER ASSY, BUMPER ENERGY",2.222,1.5
toyota,5563360040,"BRACKET ASSY, BRUSH CARBON",0.065,0.0
toyota,5565037060B0,"REGISTER ASSY, INSTRUMENT PANEL",0.094,0.425
toyota,6121260060,"BODY PANNEL, SUPPORT ASSY",1.892,0.0
toyota,6163260913,"SUPPORT ASSY, FENDER PANEL",3.212,0.0
toyota,61682BZ030,"MOULDING ASSY, OUTSIDE",0.363,1.65
toyota,6320133300,"GLASS ASSY, SIDE",6.545,15.0
toyota,6498247020C0,"CAP, WASHER RESERVOIR PLASTIC",0.011,0.0
toyota,65637BZ161,"COVER ASSY, FENDER SPLASH SHIELD",0.166,10.0
toyota,658170K909,"PANEL ASSY, DOOR",13.75,4.0
toyota,6791106130,"COVER ASSY, STEP PLATE",0.143,15.0
toyota,6896069017,"STRUT, STAY ASSY",0.354,0.0
toyota,6921047041J0,"HANDLE ASSY, DOOR METAL",0.127,0.0
toyota,756010K051,"CLIP, OUTSIDE MOULDING",0.297,0.0
toyota,7571048090,"MOULDING ASSY, PLASTIC",0.297,2.7
toyota,7702035181,FUEL PUMP ASSY,1.903,0.0
toyota,7815095J16,"CABLE ASSY, CLUTCH ",0.54,0.0
toyota,7818060630,CABLE ASSY,0.321,0.0
toyota,811100KD01,"BRACKET, PLASTIC",5.812,15.852
toyota,8115002R80,RUBBER TUBE,5.753,26.15
toyota,8155133790,"REFLECTOR ASSY, LAMP",1.701,0.0
toyota,8156160760,"LAMP ASSY, REAR",2.713,5.0
toyota,815900K102,"REFLECTOR ASSY, LAMP",1.375,0.0
toyota,818900T010,"DEFLECTOR, TURN SIGNAL",0.024,0.0
toyota,8318112020,"SENSOR ASSY, SPEED",0.171,0.465
toyota,8430650210,"CABLE ASSY, THROTTLE",0.174,0.0
toyota,8530126010,"MOULDING ASSY, OUTSIDE",0.078,0.355
toyota,871030K441,"SHROUD ASSY, WITH COOLING FAN",1.837,0.0
toyota,8713012551,"AIR DISTRIBUTOR, DIFFUSER",4.312,19.6
toyota,8791026850,OUTER MIRROR GLASS,2.42,0.0
toyota,884100K380,"CLUTCH ASSY, MAGNET",2.64,0.0
toyota,88460BZ260,"CONDENSER, DISTRIBUTOR",4.197,0.0
toyota,8850135151,"RADIATOR ASSY, HEATER",1.54,4.2
toyota,887166B800,"TUBE ASSY, FUEL ",0.08,0.219
toyota,8945871010,"SENSOR ASSY, FUEL ",0.152,0.414
toyota,8966126A10,"CONTROL UNIT, ENGINE",0.569,0.0
toyota,8970341030,CYLINDER LOCK,0.265,0.0
toyota,8975153011,"COVER ASSY , TRANSMITTER",0.006,0.0
toyota,9002921020,SEAL RING,0.007,0.0
toyota,9008031043,"SEAL KIT, VALVE STEM OIL",0.003,0.0
toyota,9009910140,"BEARING, TAPERED",0.059,0.0
toyota,9010111353,"BOLT, METAL",0.028,0.0
toyota,9017920018,"NUT, METAL",0.073,0.0
toyota,9020135497,"WASHER, METAL",0.012,0.0
toyota,9025008120,"PIN, STRAIGHT",0.009,0.0
toyota,9026906017,"CLIP, METAL",0.008,0.021
toyota,9031035001,SEAL RING,0.008,0.0
toyota,9031038033,SEAL RING,0.019,0.0
toyota,9031040001,SEAL RING,0.02,0.0
toyota,9031058002,SEAL RING,0.022,0.0
toyota,9031058003,SEAL RING,0.028,0.0
toyota,9031119002,SEAL RING,0.013,0.0
toyota,9031119010,SEAL RING,0.011,0.0
toyota,9031126001,SEAL RING,0.017,0.0
toyota,9031126003,SEAL RING,0.011,0.0
toyota,9031130115,SEAL RING,0.02,0.0
toyota,9031138015,SEAL RING,0.052,0.0
toyota,9031138093,SEAL RING,0.031,0.0
toyota,9031140020,SEAL RING,0.017,0.0
toyota,9031140021,SEAL RING,0.019,0.0
toyota,9031142046,SEAL RING,0.029,0.0
toyota,9031142055,SEAL RING,0.018,0.0
toyota,9031147013,SEAL RING,0.054,0.0
toyota,9031148001,SEAL RING,0.034,0.0
toyota,9031148010,SEAL RING,0.025,0.0
toyota,9031149001,SEAL RING,0.019,0.0
toyota,9031154003,SEAL RING,0.021,0.0
toyota,9031155002,SEAL RING,0.07,0.0
toyota,9031171002,SEAL RING,0.034,0.0
toyota,9031175003,SEAL RING,0.166,0.0
toyota,9031176002,SEAL RING,0.085,0.0
toyota,9031348001,SEAL RING,0.11,0.0
toyota,9034118035,"CAP, METAL",0.041,0.0
toyota,9036943008,"BEARING, HUB",1.065,0.0
toyota,9036945003,"BEARING, HUB",1.092,0.0
toyota,90430T0009,"GASKET, OIL FILTER",0.004,0.0
toyota,9091302038,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302057,"SEAL KIT, VALVE STEM OIL",0.004,0.0
toyota,9091302071,"SEAL KIT, VALVE STEM OIL",0.032,0.0
toyota,9091302076,"SEAL KIT, VALVE STEM OIL",0.003,0.0
toyota,9091302090,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302093,"SEAL KIT, VALVE STEM OIL",0.04,0.0
toyota,9091302094,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302101,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302103,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302105,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302111,"SEAL KIT, VALVE STEM OIL",0.001,0.0
toyota,9091302113,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302116,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302119,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,90915TD004,OIL FILTER,0.641,0.0
toyota,90915YZZD4,OIL FILTER,0.327,0.0
toyota,90915YZZE2,OIL FILTER,0.244,0.0
toyota,90916T2024,"BELT, V",0.283,0.0
toyota,9091706043,"GASKET, EXHAUST PIPE ASBESTOS",0.023,0.063
toyota,9091706056,"GASKET KIT, EXHAUST",0.018,0.0
toyota,9091706064,"GASKET, EXHAUST PIPE PARONITE",0.012,0.033
toyota,9091706076,"GASKET, EXHAUST PIPE PARONITE",0.021,0.057
toyota,9091902230,"COIL ASSY, IGNITION",0.275,0.0
toyota,9091902234,"COIL ASSY, IGNITION",0.286,0.0
